,b_loss_G,b_loss_D
96,0.012213215231895447,-0.05189891159534454
97,0.01250984612852335,-0.053443342447280884
98,0.012406865134835243,-0.052374571561813354
99,0.013455777429044247,-0.05748940259218216
100,0.012416549026966095,-0.05258939415216446
101,0.01276015117764473,-0.05212721228599548
102,0.012523328885436058,-0.05138145387172699
103,0.011691371910274029,-0.04759500175714493
104,0.012011784128844738,-0.048531100153923035
105,0.012799911201000214,-0.05310247093439102
106,0.011991288512945175,-0.04842911660671234
107,0.011971095576882362,-0.04831898957490921
108,0.01248861849308014,-0.05063927173614502
109,0.012076763436198235,-0.04861818253993988
110,0.011585144326090813,-0.04505125433206558
111,0.011805475689470768,-0.046565279364585876
112,0.01140550710260868,-0.04382824897766113
113,0.0109124556183815,-0.040704794228076935
114,0.011383305303752422,-0.043290600180625916
115,0.010909030213952065,-0.0412561297416687
116,0.011320470832288265,-0.04291699826717377
117,0.010848503559827805,-0.041643351316452026
118,0.011797921732068062,-0.04533182829618454
119,0.010765067301690578,-0.03909933567047119
120,0.011575426906347275,-0.04378128796815872
121,0.010788851417601109,-0.03928343206644058
122,0.010492264293134212,-0.037967197597026825
123,0.010486840270459652,-0.038354210555553436
124,0.011620687320828438,-0.04398113489151001
125,0.011336787603795528,-0.0420098677277565
126,0.009881864301860332,-0.03357672691345215
127,0.010109303519129753,-0.03512263298034668
128,0.00994905922561884,-0.03545562922954559
129,0.010877253487706184,-0.039402976632118225
130,0.010385002940893173,-0.036515213549137115
131,0.009693356230854988,-0.03291022777557373
132,0.009905352257192135,-0.03500262647867203
133,0.009307032451033592,-0.030191287398338318
134,0.010422675870358944,-0.03635866194963455
135,0.00916118361055851,-0.0294208824634552
136,0.009833835065364838,-0.03453347086906433
137,0.009918943047523499,-0.03431234508752823
138,0.009091570973396301,-0.02922596037387848
139,0.009092157706618309,-0.029180213809013367
140,0.009242628701031208,-0.030378371477127075
141,0.00972755067050457,-0.03232014179229736
142,0.00875326432287693,-0.027780815958976746
143,0.010584820061922073,-0.037895724177360535
144,0.009559781290590763,-0.032226793467998505
145,0.008584689348936081,-0.02614177018404007
146,0.00938404444605112,-0.029494307935237885
147,0.00972016155719757,-0.03314296156167984
148,0.009034456685185432,-0.028764255344867706
149,0.008683258667588234,-0.02685454487800598
150,0.008973139338195324,-0.027975834906101227
151,0.008146573789417744,-0.025591261684894562
152,0.007826125249266624,-0.02228616178035736
153,0.008860528469085693,-0.02719893306493759
154,0.008702273480594158,-0.026932179927825928
155,0.008745006285607815,-0.02758324146270752
156,0.00838067289441824,-0.025935985147953033
157,0.007862378843128681,-0.023963376879692078
158,0.009273451752960682,-0.029570288956165314
159,0.008924059569835663,-0.026793844997882843
160,0.008612968027591705,-0.02637515217065811
161,0.008461301214993,-0.024050965905189514
162,0.008383546024560928,-0.025060519576072693
163,0.008223049342632294,-0.0233190655708313
164,0.008315863087773323,-0.024044260382652283
165,0.008342191576957703,-0.023591190576553345
166,0.007954070344567299,-0.023064278066158295
167,0.00728365033864975,-0.020387381315231323
168,0.00771335931494832,-0.022125400602817535
169,0.00798274576663971,-0.023568041622638702
170,0.008290830999612808,-0.026021398603916168
171,0.007655392400920391,-0.0206105038523674
172,0.00684328330680728,-0.017621375620365143
173,0.007399604190140963,-0.0211525559425354
174,0.007651913445442915,-0.023681625723838806
175,0.007423228584229946,-0.021536611020565033
176,0.008106078952550888,-0.0235062837600708
177,0.006762555334717035,-0.019832618534564972
178,0.0074018496088683605,-0.0198676735162735
179,0.00734663987532258,-0.02049260586500168
180,0.007364186458289623,-0.01935114711523056
181,0.006175163667649031,-0.015578120946884155
182,0.0069822873920202255,-0.018135204911231995
183,0.006783746648579836,-0.018466457724571228
184,0.006875074468553066,-0.0184449702501297
185,0.007114184554666281,-0.019186854362487793
186,0.006313615012913942,-0.017148204147815704
187,0.0066948807798326015,-0.017437055706977844
188,0.007819497026503086,-0.021381966769695282
189,0.006529143545776606,-0.01745007187128067
190,0.007039747200906277,-0.018205031752586365
191,0.007353613618761301,-0.01897488534450531
192,0.006445226259529591,-0.015909895300865173
193,0.006667942740023136,-0.016542620956897736
194,0.006647109054028988,-0.016605272889137268
195,0.00647286931052804,-0.01735144853591919
196,0.00638568913564086,-0.016687549650669098
197,0.006509263999760151,-0.017801620066165924
198,0.006678275763988495,-0.017141208052635193
199,0.006501554977148771,-0.016202308237552643
200,0.006260447669774294,-0.0153566375374794
201,0.0060627153143286705,-0.015059374272823334
202,0.006966765038669109,-0.01723766326904297
203,0.006963009014725685,-0.018427662551403046
204,0.005957145243883133,-0.014813728630542755
205,0.005619931034743786,-0.013357311487197876
206,0.006477204617112875,-0.01604527235031128
207,0.005878175608813763,-0.013254664838314056
208,0.005753404460847378,-0.014100804924964905
209,0.006213950924575329,-0.016236260533332825
210,0.0061211916618049145,-0.014934629201889038
211,0.006217270158231258,-0.01456083357334137
212,0.006141320336610079,-0.014048442244529724
213,0.006086005829274654,-0.015246748924255371
214,0.006189929787069559,-0.013603858649730682
215,0.005674844607710838,-0.013254545629024506
216,0.0062684365548193455,-0.016181975603103638
217,0.006087602116167545,-0.014975219964981079
218,0.00545384269207716,-0.012307658791542053
219,0.006063631735742092,-0.014095552265644073
220,0.006143652833998203,-0.014638453722000122
221,0.005960859823971987,-0.013287834823131561
222,0.00598306255415082,-0.013700000941753387
223,0.005563375074416399,-0.013112910091876984
224,0.0061148060485720634,-0.014153271913528442
225,0.005364090669900179,-0.012092985212802887
226,0.005735326092690229,-0.012802578508853912
227,0.005563632119446993,-0.01274949312210083
228,0.006034359335899353,-0.014520354568958282
229,0.006430590525269508,-0.0156012624502182
230,0.004936781711876392,-0.010816700756549835
231,0.005746823735535145,-0.013919427990913391
232,0.006050758063793182,-0.014222569763660431
233,0.005149150267243385,-0.010996080935001373
234,0.006026128306984901,-0.013871535658836365
235,0.005701822228729725,-0.012699924409389496
236,0.005500004161149263,-0.011576138436794281
237,0.005954112391918898,-0.013087376952171326
238,0.005367130972445011,-0.010540194809436798
239,0.005510818213224411,-0.012240834534168243
240,0.005657105706632137,-0.012450180947780609
241,0.0056098452769219875,-0.011877655982971191
242,0.005717076361179352,-0.01277201622724533
243,0.0050290850922465324,-0.011201836168766022
244,0.005997822619974613,-0.013104252517223358
245,0.0052048563957214355,-0.011383295059204102
246,0.005273252725601196,-0.009738229215145111
247,0.006036550737917423,-0.013860329985618591
248,0.004969439934939146,-0.010237805545330048
249,0.005274833645671606,-0.012062318623065948
250,0.005102631635963917,-0.01086985319852829
251,0.006379540078341961,-0.013593360781669617
252,0.005241819657385349,-0.01049000769853592
253,0.005220208782702684,-0.010721877217292786
254,0.005381900351494551,-0.011288993060588837
255,0.005113230552524328,-0.009867370128631592
256,0.005206526722759008,-0.011301219463348389
257,0.005254162009805441,-0.011314958333969116
258,0.004969385452568531,-0.009673811495304108
259,0.005145177245140076,-0.010141484439373016
260,0.005695400759577751,-0.01196637749671936
261,0.005218849517405033,-0.0113305002450943
262,0.005090230610221624,-0.009806789457798004
263,0.004505328834056854,-0.008897431194782257
264,0.005353796761482954,-0.010912135243415833
265,0.005896107759326696,-0.012721821665763855
266,0.004734129644930363,-0.008763723075389862
267,0.004892595112323761,-0.009021848440170288
268,0.005140094086527824,-0.010895468294620514
269,0.005183934699743986,-0.010837912559509277
270,0.004990671761333942,-0.009640201926231384
271,0.005740435793995857,-0.011976368725299835
272,0.006321808788925409,-0.01277034729719162
273,0.005314679816365242,-0.010525822639465332
274,0.0053826430812478065,-0.010448530316352844
275,0.005041630007326603,-0.00981813669204712
276,0.00530030345544219,-0.009854592382907867
277,0.005605753511190414,-0.011291153728961945
278,0.005070247687399387,-0.00929802656173706
279,0.00554278027266264,-0.010538950562477112
280,0.0052022384479641914,-0.009772799909114838
281,0.005007226951420307,-0.009109750390052795
282,0.004666765686124563,-0.009445130825042725
283,0.00504120159894228,-0.009966917335987091
284,0.005392090417444706,-0.011001750826835632
285,0.005404309835284948,-0.010540708899497986
286,0.004958187695592642,-0.008554577827453613
287,0.004803436808288097,-0.00816478580236435
288,0.004681711550801992,-0.008903279900550842
289,0.004980515222996473,-0.009362906217575073
290,0.005075729917734861,-0.00908680260181427
291,0.004967633169144392,-0.009203806519508362
292,0.005230765324085951,-0.011131443083286285
293,0.005511817522346973,-0.011248379945755005
294,0.004765255376696587,-0.00883222371339798
295,0.0048623583279550076,-0.008658617734909058
296,0.0050900280475616455,-0.008718013763427734
297,0.005243171472102404,-0.009936094284057617
298,0.005370317958295345,-0.010601431131362915
299,0.005082330200821161,-0.009618498384952545
300,0.004683937411755323,-0.00897572934627533
301,0.004852094687521458,-0.009323395788669586
302,0.004923185799270868,-0.009306371212005615
303,0.004408831242471933,-0.007790006697177887
304,0.005527949891984463,-0.011276841163635254
305,0.004940378479659557,-0.008658431470394135
306,0.004990815185010433,-0.008445173501968384
307,0.004734012298285961,-0.008203372359275818
308,0.004764302633702755,-0.0077805295586586
309,0.005164922680705786,-0.009024858474731445
310,0.004962524399161339,-0.00920715183019638
311,0.005134783685207367,-0.009071312844753265
312,0.004750054329633713,-0.008299507200717926
313,0.0046847304329276085,-0.008156754076480865
314,0.005374900996685028,-0.009311355650424957
315,0.004881261382251978,-0.008866779506206512
316,0.004851004108786583,-0.009457305073738098
317,0.004622666165232658,-0.008065424859523773
318,0.004576681647449732,-0.008006691932678223
319,0.004693252965807915,-0.008334457874298096
320,0.0046072471886873245,-0.008519813418388367
321,0.0042670490220189095,-0.007113628089427948
322,0.00499238446354866,-0.009196542203426361
323,0.004787947982549667,-0.00782754272222519
324,0.00446024164557457,-0.0076902881264686584
325,0.0052763186395168304,-0.0085877925157547
326,0.0044828965328633785,-0.0074903592467308044
327,0.004442612174898386,-0.007421068847179413
328,0.004957349505275488,-0.008360549807548523
329,0.004887493792921305,-0.008220195770263672
330,0.004651294555515051,-0.008262209594249725
331,0.004480121657252312,-0.007287628948688507
332,0.004747224040329456,-0.007596619427204132
333,0.004327636212110519,-0.00715278834104538
334,0.004736650735139847,-0.007690891623497009
335,0.004105732310563326,-0.006938368082046509
336,0.004944308660924435,-0.007824420928955078
337,0.0045729284174740314,-0.007059410214424133
338,0.004665063228458166,-0.006869666278362274
339,0.004956723656505346,-0.007841341197490692
340,0.004790248349308968,-0.00801803171634674
341,0.00524815684184432,-0.009143024682998657
342,0.005195398814976215,-0.008406586945056915
343,0.004584559239447117,-0.006959013640880585
344,0.004750138148665428,-0.007423855364322662
345,0.00479018222540617,-0.00792238861322403
346,0.004793529398739338,-0.00740419328212738
347,0.005031386855989695,-0.008963152766227722
348,0.005052338819950819,-0.008522093296051025
349,0.004281270317733288,-0.007454961538314819
350,0.004804934374988079,-0.007908619940280914
351,0.004945782944560051,-0.00782734900712967
352,0.004194514360278845,-0.007022403180599213
353,0.005165883339941502,-0.00830639898777008
354,0.004790010862052441,-0.007833369076251984
355,0.005217212252318859,-0.008087918162345886
356,0.004851712379604578,-0.007751137018203735
357,0.004809753503650427,-0.007592432200908661
358,0.0052805570885539055,-0.0077299028635025024
359,0.004792875610291958,-0.008036114275455475
360,0.00481137540191412,-0.00765286386013031
361,0.005780681502074003,-0.008470796048641205
362,0.004913764074444771,-0.0076538994908332825
363,0.005136503838002682,-0.008018828928470612
364,0.0049818954430520535,-0.009098805487155914
365,0.004837957676500082,-0.007795214653015137
366,0.005322366487234831,-0.008428066968917847
367,0.005449754185974598,-0.008363276720046997
368,0.00528195034712553,-0.008280418813228607
369,0.004787724930793047,-0.007272839546203613
370,0.0049093738198280334,-0.007885091006755829
371,0.0055582220666110516,-0.008779719471931458
372,0.0054069822654128075,-0.007642440497875214
373,0.004685775842517614,-0.006988599896430969
374,0.005394257605075836,-0.009335651993751526
375,0.004969579633325338,-0.00782407820224762
376,0.004684184677898884,-0.006762683391571045
377,0.004863355308771133,-0.007682546973228455
378,0.005170571152120829,-0.007520534098148346
379,0.005479518789798021,-0.008737839758396149
380,0.004967008717358112,-0.00728839635848999
381,0.005194098688662052,-0.0074680522084236145
382,0.004734716843813658,-0.006955429911613464
383,0.005501684732735157,-0.008272752165794373
384,0.005313231609761715,-0.007660023868083954
385,0.004981250036507845,-0.007563471794128418
386,0.004763473756611347,-0.007310815155506134
387,0.005213466007262468,-0.007547207176685333
388,0.005928110331296921,-0.008894585072994232
389,0.004702704027295113,-0.007532775402069092
390,0.005445181857794523,-0.008344538509845734
391,0.004904411733150482,-0.007221899926662445
392,0.005284477490931749,-0.007400386035442352
393,0.0052437689155340195,-0.00811082124710083
394,0.004967962857335806,-0.007366262376308441
395,0.004827249329537153,-0.007513776421546936
396,0.004914681427180767,-0.007662676274776459
397,0.005514089018106461,-0.008309639990329742
398,0.0051084281876683235,-0.007623620331287384
399,0.004875431768596172,-0.0077481865882873535
400,0.004811499733477831,-0.007383689284324646
401,0.005278054159134626,-0.007692091166973114
402,0.005206550471484661,-0.007302664220333099
403,0.004857306834310293,-0.006532683968544006
404,0.00530925951898098,-0.0076803043484687805
405,0.004494117572903633,-0.006412029266357422
406,0.004898233339190483,-0.006981454789638519
407,0.005068792495876551,-0.007616907358169556
408,0.004775869660079479,-0.007199004292488098
409,0.0045655821450054646,-0.006287045776844025
410,0.00562605494633317,-0.008342646062374115
411,0.005171564407646656,-0.0077184513211250305
412,0.0050316606648266315,-0.007174044847488403
413,0.0057059903629124165,-0.007774971425533295
414,0.0045808954164385796,-0.00649377703666687
415,0.005258241202682257,-0.007317356765270233
416,0.0062450384721159935,-0.0087510347366333
417,0.004922959487885237,-0.007362432777881622
418,0.005741900764405727,-0.008271634578704834
419,0.004982760641723871,-0.007009968161582947
420,0.004514142870903015,-0.006365783512592316
421,0.004995669238269329,-0.007163152098655701
422,0.005059237591922283,-0.007320873439311981
423,0.005351476836949587,-0.007415294647216797
424,0.005425727926194668,-0.007885746657848358
425,0.004947090521454811,-0.007087729871273041
426,0.004639282822608948,-0.006392359733581543
427,0.005122980568557978,-0.007280401885509491
428,0.00471178675070405,-0.007182642817497253
429,0.00490281917154789,-0.007108733057975769
430,0.004834569990634918,-0.006696060299873352
431,0.004612126853317022,-0.006244227290153503
432,0.004346973262727261,-0.006055966019630432
433,0.005884273909032345,-0.008381858468055725
434,0.005364136770367622,-0.007974013686180115
435,0.004789016675204039,-0.006527014076709747
436,0.0045060645788908005,-0.00625775009393692
437,0.00549091212451458,-0.007950186729431152
438,0.00582857383415103,-0.008508600294589996
439,0.0043622166849672794,-0.006158366799354553
440,0.005098122637718916,-0.007503293454647064
441,0.005486637819558382,-0.00726684182882309
442,0.00458175502717495,-0.0063921064138412476
443,0.005479713436216116,-0.007932737469673157
444,0.004881768487393856,-0.007355868816375732
445,0.0055524916388094425,-0.00822179764509201
446,0.005345887970179319,-0.007291443645954132
447,0.004948345944285393,-0.006828680634498596
448,0.004846387542784214,-0.007452689111232758
449,0.004929906688630581,-0.0069442689418792725
450,0.004678185563534498,-0.006417892873287201
451,0.00455777533352375,-0.006296023726463318
452,0.004162695724517107,-0.0056992992758750916
453,0.004673608113080263,-0.006428547203540802
454,0.005301129072904587,-0.007266722619533539
455,0.00492518674582243,-0.006677411496639252
456,0.004874241538345814,-0.006434738636016846
457,0.004494704306125641,-0.005871303379535675
458,0.004536425694823265,-0.006175920367240906
459,0.004564426839351654,-0.006345294415950775
460,0.005052205175161362,-0.007127106189727783
461,0.004950159229338169,-0.006598539650440216
462,0.004684715531766415,-0.006044939160346985
463,0.005062864627689123,-0.006908699870109558
464,0.0045801191590726376,-0.006271809339523315
465,0.004752249922603369,-0.006280086934566498
466,0.004646813962608576,-0.00612805038690567
467,0.00487528694793582,-0.006912596523761749
468,0.004533529747277498,-0.006119810044765472
469,0.004760588984936476,-0.0062956660985946655
470,0.0038877567276358604,-0.005102366209030151
471,0.004395199473947287,-0.005725070834159851
472,0.004646551329642534,-0.0059373751282691956
473,0.004143591038882732,-0.005620144307613373
474,0.004298970103263855,-0.006020493805408478
475,0.004691751673817635,-0.006102912127971649
476,0.00442727142944932,-0.005802378058433533
477,0.004497148562222719,-0.00593586266040802
478,0.00458513293415308,-0.006235063076019287
479,0.004351556301116943,-0.0063004270195961
480,0.005010411608964205,-0.006984047591686249
481,0.005172167904675007,-0.0069566816091537476
482,0.00434512784704566,-0.005899965763092041
483,0.004908973351120949,-0.00656544417142868
484,0.004531110171228647,-0.006240725517272949
485,0.0055009457282722,-0.007432565093040466
486,0.00455201743170619,-0.005820520222187042
487,0.004823972005397081,-0.006407968699932098
488,0.004447191022336483,-0.006088659167289734
489,0.004417046904563904,-0.005675911903381348
490,0.004953331314027309,-0.0064381882548332214
491,0.004819024354219437,-0.006301060318946838
492,0.004709490574896336,-0.006587952375411987
493,0.005309185013175011,-0.007040821015834808
494,0.004092518240213394,-0.005603723227977753
495,0.004318770952522755,-0.0056205689907073975
496,0.005074638407677412,-0.006904929876327515
497,0.0041970377787947655,-0.005605809390544891
498,0.0044003864750266075,-0.00624944269657135
499,0.0040547349490225315,-0.005280457437038422
500,0.0042364466935396194,-0.005364216864109039
501,0.00439374428242445,-0.006051585078239441
502,0.004183569923043251,-0.005467556416988373
503,0.004344971850514412,-0.0054194629192352295
504,0.004743117373436689,-0.006525933742523193
505,0.004496178589761257,-0.006094984710216522
506,0.003999199718236923,-0.005099378526210785
507,0.004355881363153458,-0.00536462664604187
508,0.004375784657895565,-0.005981631577014923
509,0.0041068182326853275,-0.005662813782691956
510,0.0038626501336693764,-0.0051703304052352905
511,0.005005786195397377,-0.006805114448070526
512,0.004750893451273441,-0.006584092974662781
513,0.004379536956548691,-0.006008133292198181
514,0.004371617920696735,-0.005872577428817749
515,0.004158328287303448,-0.005330950021743774
516,0.004252988379448652,-0.005790457129478455
517,0.00486015435308218,-0.006500229239463806
518,0.004191081505268812,-0.005383819341659546
519,0.004280548542737961,-0.005583867430686951
520,0.003633981104940176,-0.004691272974014282
521,0.003267217893153429,-0.0037835687398910522
522,0.003835877636447549,-0.005270577967166901
523,0.0039588576182723045,-0.0053172484040260315
524,0.004646669141948223,-0.00614505261182785
525,0.004419520031660795,-0.006236322224140167
526,0.00381681090220809,-0.0049298107624053955
527,0.004306642804294825,-0.005667626857757568
528,0.004000520333647728,-0.005399391055107117
529,0.003953344188630581,-0.00534665584564209
530,0.0036479777190834284,-0.004706934094429016
531,0.0034412366803735495,-0.004018731415271759
532,0.004021555185317993,-0.00536809116601944
533,0.003878912655636668,-0.005099102854728699
534,0.004142353776842356,-0.005135051906108856
535,0.004192795138806105,-0.005105637013912201
536,0.003939955495297909,-0.005040749907493591
537,0.003609421430155635,-0.0041778311133384705
538,0.004127481020987034,-0.005652904510498047
539,0.0036554636899381876,-0.004858158528804779
540,0.003515735501423478,-0.004354044795036316
541,0.00361491902731359,-0.004302717745304108
542,0.00391562283039093,-0.00514683872461319
543,0.0037087921518832445,-0.004952721297740936
544,0.0035364690702408552,-0.0046897754073143005
545,0.003834045957773924,-0.005118943750858307
546,0.003528542583808303,-0.00411948561668396
547,0.003974958788603544,-0.005313515663146973
548,0.004225242882966995,-0.005579069256782532
549,0.003387159202247858,-0.00435301661491394
550,0.00397278880700469,-0.0050750672817230225
551,0.0035432560835033655,-0.00427921861410141
552,0.003550509223714471,-0.004457652568817139
553,0.003762119449675083,-0.00482940673828125
554,0.003298405557870865,-0.004389405250549316
555,0.0034296843223273754,-0.004433393478393555
556,0.003545198356732726,-0.004837207496166229
557,0.003820049576461315,-0.0051575154066085815
558,0.003674057312309742,-0.0046958476305007935
559,0.003482967149466276,-0.004441648721694946
560,0.0039043754804879427,-0.004899829626083374
561,0.0037827715277671814,-0.0045577362179756165
562,0.003373048733919859,-0.003665246069431305
563,0.0031696876976639032,-0.003902219235897064
564,0.003959621302783489,-0.004998587071895599
565,0.003516665194183588,-0.004102557897567749
566,0.003637482412159443,-0.004316091537475586
567,0.003493537427857518,-0.0042235031723976135
568,0.0030273182783275843,-0.0032934769988059998
569,0.004120382480323315,-0.00545530766248703
570,0.003548935754224658,-0.00454094260931015
571,0.0032065773848444223,-0.003959968686103821
572,0.0037021697498857975,-0.004973083734512329
573,0.0038725777994841337,-0.004730753600597382
574,0.0035779746249318123,-0.004563972353935242
575,0.003702655201777816,-0.0050888508558273315
576,0.0033818113151937723,-0.004204943776130676
577,0.0029090624302625656,-0.003205433487892151
578,0.003161716042086482,-0.003568291664123535
579,0.0032845449168235064,-0.0038299858570098877
580,0.003109241370111704,-0.003794372081756592
581,0.0031733443029224873,-0.0035827383399009705
582,0.0034617590717971325,-0.004542656242847443
583,0.0034513436257839203,-0.0040345266461372375
584,0.0032776922453194857,-0.0046192556619644165
585,0.0032442044466733932,-0.004294350743293762
586,0.003044628305360675,-0.0034187734127044678
587,0.00308252964168787,-0.003859184682369232
588,0.003037337912246585,-0.0035804957151412964
589,0.0030582360923290253,-0.0033910423517227173
590,0.003643091069534421,-0.0049561187624931335
591,0.0031501322519034147,-0.004197806119918823
592,0.003017114009708166,-0.0037633031606674194
593,0.0032282460015267134,-0.004047572612762451
594,0.00300592090934515,-0.0035400167107582092
595,0.0033339490182697773,-0.004304736852645874
596,0.0030555238481611013,-0.0036274120211601257
597,0.00362098915502429,-0.004750579595565796
598,0.0031390241347253323,-0.003973916172981262
599,0.0029559042304754257,-0.0033339932560920715
600,0.0035021149087697268,-0.004607051610946655
601,0.003435621503740549,-0.004321001470088959
602,0.0036281184293329716,-0.004798002541065216
603,0.003052160143852234,-0.003425776958465576
604,0.0035782866179943085,-0.00412788987159729
605,0.0032361906487494707,-0.00406067818403244
606,0.0035050404258072376,-0.004464738070964813
607,0.0030696222092956305,-0.0038837194442749023
608,0.0030865706503391266,-0.0039369091391563416
609,0.0034565685782581568,-0.004029415547847748
610,0.0029412629082798958,-0.0033916234970092773
611,0.00338083622045815,-0.004255339503288269
612,0.0033081471920013428,-0.004227578639984131
613,0.0032031191512942314,-0.003728330135345459
614,0.0032772638369351625,-0.004140101373195648
615,0.0034809112548828125,-0.004205621778964996
616,0.0033444161526858807,-0.004386313259601593
617,0.0033036358654499054,-0.004360847175121307
618,0.0029555021319538355,-0.003531143069267273
619,0.0029325373470783234,-0.0034916549921035767
620,0.0034696541260927916,-0.004428736865520477
621,0.0031219415832310915,-0.003493472933769226
622,0.00328328600153327,-0.004353433847427368
623,0.00244319811463356,-0.002946719527244568
624,0.0031265011057257652,-0.003962278366088867
625,0.002614132594317198,-0.0034560561180114746
626,0.002955478383228183,-0.0036537423729896545
627,0.0032111848704516888,-0.003945447504520416
628,0.0029656433034688234,-0.0037221163511276245
629,0.0028737103566527367,-0.003274068236351013
630,0.002592622535303235,-0.0033453330397605896
631,0.0029988496098667383,-0.0034893229603767395
632,0.002606383990496397,-0.0028229281306266785
633,0.0032207882031798363,-0.004042349755764008
634,0.00267284014262259,-0.0031651929020881653
635,0.0034195459447801113,-0.004247307777404785
636,0.002970077795907855,-0.0036941245198249817
637,0.0033309587743133307,-0.004138641059398651
638,0.0033199854660779238,-0.004134185612201691
639,0.0031547071412205696,-0.004024505615234375
640,0.0033233840949833393,-0.004101276397705078
641,0.002974525559693575,-0.003698773682117462
642,0.0029567142482846975,-0.0036976560950279236
643,0.0032649869099259377,-0.0042525529861450195
644,0.0030579399317502975,-0.0040420666337013245
645,0.00289898575283587,-0.003621041774749756
646,0.0029963732231408358,-0.003564991056919098
647,0.0028646516148000956,-0.003360353410243988
648,0.003327646292746067,-0.00432615727186203
649,0.0025985504034906626,-0.0031922385096549988
650,0.0026216504629701376,-0.0029085949063301086
651,0.002746900310739875,-0.003247462213039398
652,0.0027924897149205208,-0.003448300063610077
653,0.0027109768707305193,-0.0030923858284950256
654,0.0028823220636695623,-0.003227919340133667
655,0.0030583064071834087,-0.0037726983428001404
656,0.0029511169996112585,-0.003424711525440216
